Target Low,Target High,Target Mean,Target Median,Avg Rating,Rec,Analysts
2.1100476,2.5084682,2.2546008,2.1452868,1.5,strong_buy,3.0
,,,,,none,
5.0,5.0,5.0,5.0,1.0,strong_buy,1.0
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
5.0,5.0,5.0,5.0,,none,1.0
,,,,,none,
5.0,17.0,10.33333,9.0,1.5,strong_buy,3.0
3.5,4.62,4.06,4.06,1.5,strong_buy,2.0
,,,,,none,
5.0,5.0,5.0,5.0,,none,1.0
,,,,,none,
3.0,10.45,6.8625,7.0,1.66667,buy,4.0
,,,,,none,
,,,,,none,
18.26087,182.6086,100.59778,100.76083,1.75,buy,4.0
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
6.75,8.0,7.375,7.375,1.5,strong_buy,2.0
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
3.5,3.5,3.5,3.5,2.0,buy,1.0
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
12.0,40.0,26.0,26.0,1.5,strong_buy,3.0
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
0.3,0.5,0.4,0.4,3.0,hold,2.0
,,,,,none,
0.09,1.5,0.6375,0.48,3.2,hold,4.0
4.5,4.5,4.5,4.5,0.0,strong_buy,1.0
,,,,,none,
,,,,,none,
3.0,21.0,14.33333,19.0,1.5,strong_buy,3.0
6.0,10.0,8.0,8.0,1.5,strong_buy,3.0
,,,,,none,
4.0,8.0,6.0,6.0,,none,3.0
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
6.0,6.0,6.0,6.0,,none,1.0
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
3.0,3.0,3.0,3.0,,none,1.0
,,,,,none,
,,,,,none,
2.5,16.0,8.375,7.5,1.75,buy,4.0
,,,,,none,
1.5,5.0,2.91667,3.0,1.5,strong_buy,6.0
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,0.0,strong_buy,
,,,,,none,
,,,,,none,
,,,,,none,
15.0,16.0,15.5,15.5,2.0,buy,2.0
,,,,,none,
18.0,76.0,47.0,47.0,2.0,buy,2.0
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
4.0,5.0,4.5,4.5,1.0,strong_buy,2.0
2.5,2.5,2.5,2.5,2.0,buy,1.0
,,,,,none,
,,,,,none,
,,,,,none,
3.5,3.5,3.5,3.5,2.0,buy,1.0
,,,,,none,
13.8,13.8,13.8,13.8,,none,1.0
60.0,60.0,60.0,60.0,,none,1.0
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
1.5,1.5,1.5,1.5,0.0,strong_buy,1.0
,,,,,none,
,,,,,none,
0.24813002,0.24813002,0.24813002,0.24813002,,none,1.0
4.0,8.0,6.0,6.0,1.0,strong_buy,2.0
15.0,20.0,17.5,17.5,2.33333,buy,2.0
5.221547,5.221547,5.221547,5.221547,,none,1.0
,,,,,none,
0.23,0.23,0.23,0.23,1.0,strong_buy,1.0
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
1.5,1.5,1.5,1.5,3.0,hold,1.0
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
2.0,2.0,2.0,2.0,,none,1.0
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
9.0,9.0,9.0,9.0,,none,1.0
2.75,3.0,2.875,2.875,1.5,strong_buy,2.0
,,,,,none,
3.5,3.5,3.5,3.5,1.0,strong_buy,1.0
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
4.5,10.0,7.25,7.25,,none,2.0
,,,,,none,
,,,,,none,
,,,,,none,
18.0,18.0,18.0,18.0,,none,1.0
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
4.0,4.0,4.0,4.0,2.0,buy,1.0
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
18.0,18.0,18.0,18.0,1.0,strong_buy,1.0
3.6,6.0,4.86667,5.0,,none,3.0
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
5.0,5.0,5.0,5.0,,none,1.0
,,,,,none,
4.0,7.25,5.23,5.0,2.1,buy,11.0
4.4,4.4,4.4,4.4,,none,1.0
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
2.0,2.0,2.0,2.0,,none,1.0
,,,,,none,
,,,,,none,
7.0,16.0,11.5,11.5,3.0,hold,2.0
8.0,18.0,13.0,13.0,1.5,strong_buy,2.0
,,,,,none,
,,,,,none,
21.105625,21.105625,21.105625,21.105625,,none,1.0
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
5.0,5.0,5.0,5.0,2.0,buy,1.0
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
30.0,156.00015,93.00008,93.00008,,none,2.0
1.5,1.5,1.5,1.5,,none,1.0
,,,,,none,
15.0,32.0,23.5,23.5,,none,2.0
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
6.5,6.5,6.5,6.5,,none,1.0
60.00006,60.00006,60.00006,60.00006,,none,1.0
,,,,,none,
,,,,,none,
60.0,60.0,60.0,60.0,,none,1.0
,,,,,none,
1.5,1.5,1.5,1.5,2.0,buy,1.0
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
2.5,3.5,3.0,3.0,1.0,strong_buy,2.0
,,,,,none,
,,,,,none,
8.0,8.0,8.0,8.0,,none,1.0
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
10.0,35.0,22.5,22.5,1.0,strong_buy,2.0
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
8.0,8.0,8.0,8.0,,none,1.0
,,,,,none,
,,,,,none,
5.0,14.0,11.2,12.0,1.66667,buy,5.0
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
0.59599566,0.59599566,0.59599566,0.59599566,,none,1.0
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
6.0,6.0,6.0,6.0,1.0,strong_buy,1.0
,,,,,none,
2.0,2.0,2.0,2.0,2.5,buy,1.0
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
10.0,10.0,10.0,10.0,2.0,buy,1.0
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,3.0,hold,
,,,,,none,
3.0,180.00018,58.10006,37.50004,1.5,strong_buy,5.0
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
30.0,60.0,45.0,45.0,,none,2.0
3.0,3.5,3.25,3.25,1.5,strong_buy,2.0
,,,,,none,
14.0,14.0,14.0,14.0,2.0,buy,1.0
12.795914,14.7648115,13.780362,13.780362,,none,2.0
18.0,18.0,18.0,18.0,2.0,buy,1.0
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
1.0,13.0,8.0,10.0,1.66667,buy,3.0
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
1.0,1.0,1.0,1.0,2.0,buy,1.0
,,,,,none,
10.0,240.0,125.0,125.0,,none,2.0
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
30.0,35.0,32.5,32.5,,none,2.0
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
10.0,30.0,17.0,11.0,2.0,buy,3.0
,,,,,none,
,,,,,none,
,,,,,none,
20.0,75.0,38.33333,20.0,2.5,buy,3.0
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
3.0,10.0,6.5,6.5,1.0,strong_buy,2.0
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
10.0,11.0,10.5,10.5,1.5,strong_buy,2.0
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
6.0,6.0,6.0,6.0,2.0,buy,1.0
,,,,,none,
5.0,5.0,5.0,5.0,2.0,buy,1.0
2.0,19.0,10.5,10.5,1.5,strong_buy,2.0
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
10.0,12.0,11.0,11.0,2.0,buy,2.0
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
28.0,28.0,28.0,28.0,,none,1.0
,,,,,none,
,,,,,none,
,,,,,none,
0.3983978,0.3983978,0.3983978,0.3983978,,none,1.0
15.0,15.0,15.0,15.0,,none,1.0
,,,,,none,
,,,,,none,
4.0,9.5,6.75,6.75,1.5,strong_buy,2.0
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
12.0,15.0,13.5,13.5,1.5,strong_buy,2.0
,,,,,none,
14.8,14.8,14.8,14.8,,none,1.0
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,0.0,strong_buy,
20.0,20.0,20.0,20.0,,none,1.0
,,,,,none,
2.0,3.0,2.5,2.5,1.66667,buy,2.0
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
14.0,14.0,14.0,14.0,2.0,buy,1.0
,,,,,none,
1.2,2.75,1.975,1.975,,none,2.0
7.2,7.2,7.2,7.2,1.0,strong_buy,1.0
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
11.0,11.0,11.0,11.0,2.0,buy,1.0
25.0,25.0,25.0,25.0,2.0,buy,1.0
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
5.0,5.0,5.0,5.0,,none,1.0
,,,,,none,
15.0,15.0,15.0,15.0,,none,1.0
,,,,,none,
,,,,,none,
,,,,,none,
12.0,12.0,12.0,12.0,,none,1.0
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
150.0,150.0,150.0,150.0,,none,1.0
,,,,,none,
,,,,,none,
45.0,45.0,45.0,45.0,,none,1.0
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
4.0,12.0,8.0,8.0,1.5,strong_buy,2.0
,,,,,none,
20.0,20.0,20.0,20.0,,none,1.0
,,,,,none,
,,,,,none,
,,,,,none,
7.0,10.0,8.5,8.5,1.0,strong_buy,2.0
20.0,165.8,61.7,30.5,1.66667,buy,4.0
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
35.0,35.0,35.0,35.0,,none,1.0
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
8.0,8.0,8.0,8.0,2.0,buy,1.0
,,,,,none,
,,,,,none,
12.0,12.0,12.0,12.0,2.0,buy,1.0
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
4.5,5.0,4.75,4.75,2.0,buy,2.0
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
2.0,14.0,8.0,8.0,1.33333,strong_buy,3.0
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
17.0,24.35,20.675,20.675,3.0,hold,2.0
,,,,,none,
9.0,9.0,9.0,9.0,,none,1.0
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
22.0,22.0,22.0,22.0,,none,1.0
7.0,7.0,7.0,7.0,,none,1.0
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
8.0,15.0,11.5,11.5,1.5,strong_buy,2.0
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
1.15,3.5,2.55,3.0,3.0,hold,3.0
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
34.0,34.0,34.0,34.0,,none,1.0
,,,,,none,
,,,,,none,
,,,,,none,
12.0,12.0,12.0,12.0,1.0,strong_buy,1.0
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
8.0,15.0,11.5,11.5,1.5,strong_buy,2.0
,,,,,none,
,,,,,none,
,,,,,none,
120.0048,120.0048,120.0048,120.0048,,none,1.0
,,,,,none,
100.0,100.0,100.0,100.0,,none,1.0
,,,,,none,
,,,,,none,
2.0,2.0,2.0,2.0,2.0,buy,1.0
,,,,,none,
7.0,9.0,8.0,8.0,1.0,strong_buy,2.0
,,,,,none,
1.5,4.55,3.025,3.025,3.0,hold,2.0
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
6.0,6.0,6.0,6.0,,none,1.0
,,,,,none,
,,,,,none,
,,,,,none,
2.0,2.0,2.0,2.0,2.0,buy,1.0
,,,,,none,
,,,,,none,
,,,,,none,
2.0,6.0,4.0,4.0,2.5,buy,2.0
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
7.0,7.0,7.0,7.0,,none,1.0
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
4.0,4.0,4.0,4.0,,none,1.0
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
2.0,2.0,2.0,2.0,,none,1.0
8.0,8.0,8.0,8.0,,none,1.0
2.3,3.0,2.76667,3.0,,none,3.0
,,,,,none,
5.0,8.2,6.6,6.6,1.5,strong_buy,2.0
,,,,3.0,hold,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
5.0,5.0,5.0,5.0,,none,1.0
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
5.0,5.0,5.0,5.0,1.0,strong_buy,1.0
75.00019,75.00019,75.00019,75.00019,,none,1.0
24.0,24.0,24.0,24.0,2.0,buy,1.0
4.5,4.5,4.5,4.5,,none,1.0
,,,,,none,
,,,,,none,
,,,,,none,
18.45,22.0,20.225,20.225,0.0,strong_buy,2.0
,,,,,none,
100.0,100.0,100.0,100.0,,none,1.0
7.0,7.0,7.0,7.0,1.0,strong_buy,1.0
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
10.0,10.0,10.0,10.0,3.0,hold,1.0
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,3.0,hold,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
6.0,6.0,6.0,6.0,,none,1.0
,,,,,none,
,,,,,none,
,,,,,none,
2.0,2.0,2.0,2.0,,none,1.0
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,3.0,hold,
14.403037,14.403037,14.403037,14.403037,,none,1.0
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
60.0,60.0,60.0,60.0,1.0,strong_buy,1.0
,,,,,none,
,,,,,none,
25.0,70.0,40.66667,27.0,1.5,strong_buy,3.0
,,,,,none,
20.0,20.0,20.0,20.0,,none,1.0
30.0,30.0,30.0,30.0,,none,1.0
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
181.94138,181.94138,181.94138,181.94138,,none,1.0
,,,,,none,
50.0,50.0,50.0,50.0,,none,1.0
,,,,,none,
7.0,7.0,7.0,7.0,2.0,buy,1.0
3.0,3.62,3.31,3.31,1.0,strong_buy,2.0
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
16.0,40.0,28.0,28.0,,none,2.0
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
20.0,40.0,30.0,30.0,,none,2.0
11.0,11.0,11.0,11.0,1.0,strong_buy,1.0
,,,,,none,
10.0,34.0,22.0,22.0,,none,2.0
,,,,,none,
,,,,,none,
22.5,22.5,22.5,22.5,0.0,strong_buy,1.0
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
46.0,46.0,46.0,46.0,,none,1.0
,,,,,none,
10.0,10.0,10.0,10.0,2.0,buy,1.0
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
3.0,3.0,3.0,3.0,,none,1.0
84.00003,84.00003,84.00003,84.00003,,none,1.0
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
12.5,12.5,12.5,12.5,,none,1.0
,,,,,none,
4.0,4.0,4.0,4.0,,none,1.0
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
4.0,4.0,4.0,4.0,1.0,strong_buy,1.0
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,3.0,hold,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
2.0,2.0,2.0,2.0,,none,1.0
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
1.0,1.0,1.0,1.0,,none,1.0
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
2.0,2.0,2.0,2.0,,none,1.0
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
3.0,3.0,3.0,3.0,,none,1.0
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
6.0,6.0,6.0,6.0,0.0,strong_buy,1.0
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
0.1,0.1,0.1,0.1,0.0,strong_buy,1.0
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
150.0,150.0,150.0,150.0,,none,1.0
,,,,,none,
,,,,,none,
9.936289,11.95835,10.94732,10.94732,,none,2.0
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
1.15,3.5,2.55,3.0,3.0,hold,3.0
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
1.0,1.0,1.0,1.0,3.0,hold,1.0
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
35.0,35.0,35.0,35.0,,none,1.0
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
1.0,6.0,3.5,3.5,,none,2.0
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
2.0,2.0,2.0,2.0,,none,1.0
,,,,,none,
40.0,40.0,40.0,40.0,,none,1.0
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
3.25,3.25,3.25,3.25,,none,1.0
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
4.0,20.0,8.75,5.5,,none,4.0
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,,
,,,,,,
,,,,,,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,none,
,,,,,,
,,,,,none,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
